timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value,replica_change,replica_scaling_up,load_change,load_increasing,cpu_regime_encoded,time_idx,hour_pattern,growth_trend,cpu_cores_value_roll_mean,cpu_cores_value_lag_1,mem_bytes_value_roll_mean,mem_bytes_value_lag_1
t_0,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.0002209636028622,44339200.0,0.2209636028622557,4433920.0,0.0,4.0,34.57978704486929,27.880283119043085,0.0,0.0002209636028622,1.0,0.3577994384666814,0.0,0,0.0,0,0,0,0.24019237886466838,1.0,0.0002209636028622,0.0002209636028622,44339200.0,44339200.0
t_1,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.000218152,0.0,0.2181520000000016,0.0,0.0,4.0,1.998797152056099,27.880283119043085,-2.8116028622540382e-06,0.000218152,1.0,0.0112981582272303,0.0,0,0.0,0,0,1,0.22883047475931662,1.0038961038961038,0.0002195578014311,0.0002209636028622,22169600.0,44339200.0
t_2,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.000218152,0.0,0.2181520000000016,0.0,0.0,4.0,1.998797152056099,27.880283119043085,0.0,0.000218152,1.0,0.0112981582272303,0.0,0,0.0,0,0,2,0.2192731591046192,1.0077922077922077,0.00021908920095406668,0.000218152,14779733.333333334,0.0
t_3,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.000218152,0.0,0.2181520000000016,0.0,0.0,4.0,1.998797152056099,27.880283119043085,0.0,0.000218152,1.0,0.0112981582272303,0.0,0,0.0,0,0,3,0.21158403425941197,1.0116883116883117,0.000218152,0.000218152,0.0,0.0
t_4,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.0002390813878679,0.0,0.2390813878679478,0.0,0.0,1.0,3.9212520226958674,27.11997205199178,2.0929387867946165e-05,0.0002390813878679,1.0,0.0123820975710416,0.0,0,0.0,0,0,4,0.2058142700809235,1.0155844155844156,0.00022512846262263335,0.000218152,0.0,0.0
t_5,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.0001984088712299,34275328.0,0.1984088712299828,3427532.8000000003,0.0,1.0,3.9212520226958674,27.11997205199178,-4.067251663796503e-05,0.0001984088712299,1.0,0.2780173846604741,0.0,0,0.0,0,0,5,0.20200226339781763,1.0194805194805194,0.00021854741969926667,0.0002390813878679,11425109.333333334,0.0
t_6,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.00016326969666,32034816.0,0.1632696966600513,3203481.6,0.0,1.0,5.843722914860976,27.11997205199178,-3.5139174569931485e-05,0.00016326969666,1.0,0.25869575637998,0.0,0,0.0,0,0,6,0.2001733824856335,1.0233766233766233,0.00020025331858593333,0.0001984088712299,22103381.333333332,34275328.0
t_7,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.0001229581820039,31965184.0,0.1229581820039723,3196518.4000000004,0.0,1.0,5.180836591471532,27.224752428624228,-4.0311514656079e-05,0.0001229581820039,1.0,0.2560640804359239,0.0,0,0.0,0,0,7,0.20033979824509762,1.0272727272727273,0.00016154558329793334,0.00016326969666,32758442.666666668,32034816.0
t_8,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,4.84066666666679e-05,33443840.0,0.0484066666666678,3344384.0,0.0,1.0,4.751636220192438,27.233874484942817,-7.455151533730443e-05,4.84066666666679e-05,1.0,0.263753556384618,0.0,0,0.0,0,0,8,0.20250040320678742,1.0311688311688312,0.00011154484844352262,0.0001229581820039,32481280.0,31965184.0
t_9,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.00010062,35233792.0,0.1006200000000001,3523379.2,0.0,1.0,4.454323667292627,27.24896285917788,5.221333333333226e-05,0.00010062,1.0,0.2804399110269667,0.0,0,0.0,0,0,9,0.20664081890115765,1.035064935064935,9.066161622352264e-05,4.84066666666679e-05,33547605.333333332,33443840.0
t_10,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.00010062,21180416.0,0.1006200000000001,2118041.6,0.0,1.0,28.04261768832633,27.25798629867141,0.0,0.00010062,1.0,0.1706619626043648,0.0,0,0.0,0,0,10,0.21273349154488264,1.0389610389610389,8.321555555555597e-05,0.00010062,29952682.666666668,35233792.0
t_11,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.00010062,28073984.0,0.1006200000000001,2807398.4000000004,0.0,1.0,18.70350042734125,27.444273481220776,0.0,0.00010062,1.0,0.2245110699186286,0.0,0,0.0,0,0,11,0.22073787540673873,1.042857142857143,0.00010062,0.00010062,28162730.666666668,21180416.0
t_12,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.00010062,29773824.0,0.1006200000000001,2977382.4000000004,0.0,1.0,2.8432332576341395,27.41991512542951,0.0,0.00010062,1.0,0.2377893702961802,0.0,0,0.0,0,0,12,0.23060070263275567,1.0467532467532468,0.00010062,0.00010062,26342741.333333332,28073984.0
t_13,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.00010062,57683968.0,0.1006200000000001,5768396.800000001,0.0,1.0,2.7656370956689784,27.45714297689186,0.0,0.00010062,1.0,0.4558094637242215,0.0,0,0.0,0,0,13,0.24225633773499616,1.0506493506493506,0.00010062,0.00010062,38510592.0,29773824.0
t_14,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.00010062,57692160.0,0.1006200000000001,5769216.0,0.0,1.0,31.404537037037016,27.45714297689186,0.0,0.00010062,1.0,0.4558734555332699,0.0,0,0.0,0,0,14,0.2556272143848993,1.0545454545454545,0.00010062,0.00010062,48383317.333333336,57683968.0
t_15,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.00010062,57692160.0,0.1006200000000001,5769216.0,0.0,1.0,31.404537037037016,27.45714297689186,0.0,0.00010062,1.0,0.4558734555332699,0.0,0,0.0,0,0,15,0.27062435160439935,1.0584415584415585,0.00010062,0.00010062,57689429.333333336,57692160.0
t_16,cartservice_checkout_replicas_4_users_5,cartservice,checkout,4,5,0.00010062,57692160.0,0.1006200000000001,5769216.0,0.0,1.0,33.13129795072757,27.45714297689186,0.0,0.00010062,1.0,0.4558734555332699,0.0,0,0.0,0,0,16,0.287147945919654,1.0623376623376624,0.00010062,0.00010062,57692160.0,57692160.0
