timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value
t_0,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.0002522927153850604,0.0,0.25229271538506043,0.0,1.0,1.0,2.22817042940666,26.710035080487387,0.0,0.0002522927153850604,1.0,0.002336930341912443
t_1,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.0533393886111111,0.0,53.3393886111111,0.0,1.0,1.0,2.242527479987899,26.809786048227096,0.05308709589572604,0.0533393886111111,1.0,0.49407068877956883
t_2,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.05397951125462194,0.0,53.97951125462194,0.0,1.0,1.0,2.3346800623618265,28.078837287335787,0.0006401226435108417,0.05397951125462194,1.0,0.5
t_3,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.04450782130164697,0.0,44.50782130164697,0.0,1.0,1.0,2.352849677608134,26.999204408371497,-0.009471689952974975,0.04450782130164697,1.0,0.4122658789156416
t_4,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.04481538232060505,0.0,44.81538232060505,0.0,1.0,1.0,9.642946662997872,26.999204408371497,0.00030756101895808297,0.04481538232060505,1.0,0.41511474704921286
t_5,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.04380723049507973,0.0,43.80723049507973,0.0,1.0,1.0,19.395293459488315,26.999204408371497,-0.0010081518255253205,0.04380723049507973,1.0,0.4057764647816145
t_6,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.04962210689905477,0.0,49.62210689905477,0.0,1.0,1.0,29.16776917274055,26.999204408371497,0.0058148764039750375,0.04962210689905477,1.0,0.4596383493080064
t_7,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.04712941566666667,0.0,47.12941566666667,0.0,1.0,1.0,38.98430930562683,26.999204408371497,-0.0024926912323881,0.04712941566666667,1.0,0.43654911438857513
t_8,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.04712941566666667,0.0,47.12941566666667,0.0,1.0,1.0,48.70020517755685,26.999204408371497,0.0,0.04712941566666667,1.0,0.43654911438857513
t_9,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.04712941566666667,0.0,47.12941566666667,0.0,1.0,1.0,58.5082869796881,26.999204408371497,0.0,0.04712941566666667,1.0,0.43654911438857513
t_10,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.04712941566666667,23527424.0,47.12941566666667,2352742.4,1.0,1.0,68.23442308244266,26.999204408371497,0.0,0.04712941566666667,1.0,0.9053705313000997
t_11,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.012689576249999992,25092096.0,12.689576249999993,2509209.6,1.0,1.0,77.95089266343084,26.999204408371497,-0.03443983941666667,0.012689576249999992,1.0,0.6175406738136543
t_12,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.010980520844702612,25042944.0,10.980520844702612,2504294.4,1.0,1.0,76.38963514814814,26.999204408371497,-0.00170905540529738,0.010980520844702612,1.0,0.6007306483351159
t_13,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.00810105743045599,23678976.0,8.10105743045599,2367897.6,1.0,1.0,66.67260783796294,27.022428682126005,-0.002879463414246622,0.00810105743045599,1.0,0.5468795941584317
t_14,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.005258249783493117,23650304.0,5.258249783493117,2365030.4,1.0,1.0,56.8612222191358,26.949378232938486,-0.002842807646962873,0.005258249783493117,1.0,0.5199759748117039
t_15,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.006445932708168696,23748608.0,6.445932708168696,2374860.8000000003,1.0,1.0,47.050132812738724,28.129600323068885,0.001187682924675579,0.006445932708168696,1.0,0.5329360768911571
t_16,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.008327851551552511,23748608.0,8.327851551552511,2374860.8000000003,1.0,2.0,37.231559356692,26.883699395059452,0.0018819188433838148,0.008327851551552511,1.0,0.5503678653572177
t_17,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.00783383999999998,23748608.0,7.833839999999981,2374860.8000000003,1.0,2.0,41.20333333333333,27.012123218825167,-0.0004940115515525301,0.00783383999999998,1.0,0.5457919481242672
t_18,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.00783383999999998,23748608.0,7.833839999999981,2374860.8000000003,1.0,2.0,41.20333333333333,27.0021136061454,0.0,0.00783383999999998,1.0,0.5457919481242672
t_19,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.00783383999999998,23748608.0,7.833839999999981,2374860.8000000003,1.0,2.0,35.37520555507406,27.0021136061454,0.0,0.00783383999999998,1.0,0.5457919481242672
t_20,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.02102711960724043,23748608.0,21.02711960724043,2374860.8000000003,1.0,2.0,45.17471532958367,27.0021136061454,0.013193279607240448,0.02102711960724043,1.0,0.6679983121742084
t_21,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.023738407175546438,23748608.0,23.73840717554644,2374860.8000000003,1.0,2.0,54.99330295229313,27.0021136061454,0.0027112875683060096,0.023738407175546438,1.0,0.6931123554962833
t_22,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.022538572050318752,23748608.0,22.538572050318752,2374860.8000000003,1.0,2.0,64.7438103954756,27.0021136061454,-0.0011998351252276857,0.022538572050318752,1.0,0.6819985541914877
t_23,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.028135932191137133,23748608.0,28.135932191137133,2374860.8000000003,1.0,2.0,74.54619108061523,27.0021136061454,0.00559736014081838,0.028135932191137133,1.0,0.7338456347848592
t_24,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.02861204479368596,23748608.0,28.61204479368596,2374860.8000000003,1.0,2.0,84.3502343611111,27.0021136061454,0.00047611260254882756,0.02861204479368596,1.0,0.7382557581027882
t_25,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.028867680721353203,23363584.0,28.867680721353203,2336358.4,1.0,2.0,-102.19522133428342,27.0021136061454,0.0002556359276672422,0.028867680721353203,1.0,0.7329514390827419
t_26,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.024252813071499665,,24.252813071499666,,1.0,2.0,,27.0021136061454,-0.004614867649853537,0.024252813071499665,1.0,
t_27,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.02124397828742835,,21.243978287428348,,0.0,,,27.0021136061454,-0.0030088347840713167,0.02124397828742835,inf,
t_28,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,0.030432983346000076,,30.432983346000075,,0.0,,,27.368179441291034,0.009189005058571727,0.030432983346000076,1.0,
t_29,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,,,,,0.0,,,,,,1.0,
t_30,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,,,,,0.0,,,,,,1.0,
t_31,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,,,,,0.0,,,,,,1.0,
t_32,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,,,,,0.0,,,,,,1.0,
t_33,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,,,,,0.0,,,,,,1.0,
t_34,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,,,,,0.0,,,,,,1.0,
t_35,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,,,,,0.0,,,,,,1.0,
t_36,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,,,,,0.0,,,,,,1.0,
t_37,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,,,,,0.0,,,,,,1.0,
t_38,frontend_browsing_replicas_2_users_50,frontend,browsing,2,50,,,,,0.0,,,,,,1.0,
