timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value
t_0,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.0016467673030433404,75030528.0,1.6467673030433403,7503052.800000001,5.0,3.0,2.516556046105052,26.801459530090483,0.0,0.0016467673030433404,1.0,0.40018026696840026
t_1,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.0017867335084966178,86392832.0,1.7867335084966178,8639283.200000001,5.0,3.0,2.5236026386064623,26.80937353615542,0.0001399662054532775,0.0017867335084966178,1.0,0.4568534301853482
t_2,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.010719845735959172,86384640.0,10.719845735959172,8638464.0,5.0,3.0,2.540167856825377,26.868371095387204,0.008933112227462554,0.010719845735959172,1.0,0.7775556790753393
t_3,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.00856386648924528,93347840.0,8.56386648924528,9334784.0,5.0,3.0,2.5447976236333005,27.16974433569193,-0.002155979246713893,0.00856386648924528,1.0,0.7317976491091486
t_4,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.008006497925965198,93421568.0,8.006497925965197,9342156.8,5.0,1.0,2.5962902467119164,25.848056014398068,-0.0005573685632800814,0.008006497925965198,1.0,0.7121207078397849
t_5,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.008301027522148572,93483008.0,8.301027522148571,9348300.8,5.0,1.0,2.656940416532379,26.32642193239812,0.0002945295961833735,0.008301027522148572,1.0,0.7229749417232318
t_6,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.00719002242140755,93818880.0,7.1900224214075505,9381888.0,5.0,1.0,2.4007061989950103,25.94854663346564,-0.0011110051007410214,0.00719002242140755,1.0,0.6846115072512227
t_7,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.006142463537364225,79630336.0,6.142463537364225,7963033.600000001,5.0,1.0,2.4451033117030505,26.49929735460171,-0.0010475588840433252,0.006142463537364225,1.0,0.5825048563315296
t_8,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.00543846093756602,79650816.0,5.43846093756602,7965081.600000001,0.0,1.0,2.4469552184262398,26.59298340770691,-0.0007040025997982055,0.00543846093756602,-0.25,0.5573210435513789
t_9,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.004401959489938308,79765504.0,4.401959489938308,7976550.4,0.0,1.0,2.4628998604886476,26.418825965829242,-0.0010365014476277114,0.004401959489938308,1.0,0.5206272307788576
t_10,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.0037407897111530635,79839232.0,3.7407897111530635,7983923.2,0.0,1.0,2.439803549007209,26.592095855624862,-0.0006611697787852447,0.0037407897111530635,1.0,0.4972233522843081
t_11,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.0031353947143466466,82628608.0,3.1353947143466465,8262860.800000001,5.0,1.0,2.403484079657275,26.80478785039817,-0.0006053949968064169,0.0031353947143466466,0.16666666666666666,0.4881661129384114
t_12,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.0025219347975151477,84320256.0,2.5219347975151476,8432025.6,5.0,1.0,2.370766818524146,26.67143315007027,-0.000613459916831499,0.0025219347975151477,1.0,0.4738295463465036
t_13,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.002070804316441851,85549056.0,2.070804316441851,8554905.6,5.0,1.0,2.308934989191002,26.79800793866029,-0.00045113048107329676,0.002070804316441851,1.0,0.4632174558514157
t_14,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.0011422247512303738,86462464.0,1.1422247512303738,8646246.4,5.0,1.0,2.2805334558079124,26.730036241710025,-0.0009285795652114771,0.0011422247512303738,1.0,0.43402913987172415
t_15,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.0018895253056770086,86573056.0,1.8895253056770087,8657305.6,5.0,1.0,2.2692675230010195,26.747466778432482,0.0007473005544466349,0.0018895253056770086,1.0,0.4613633389862605
t_16,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.0018078074525031097,87019520.0,1.8078074525031096,8701952.0,5.0,1.0,2.2156087105751396,26.899238184462902,-8.171785317389896e-05,0.0018078074525031097,1.0,0.46045871246388864
t_17,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.001722577272839947,87506944.0,1.7225772728399469,8750694.4,5.0,1.0,2.184534943299326,26.72074159907301,-8.523017966316276e-05,0.001722577272839947,1.0,0.4596141624636722
t_18,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.0017799036546547067,87875584.0,1.7799036546547067,8787558.4,5.0,1.0,2.1420943138816426,26.539779591232957,5.7326381814759835e-05,0.0017799036546547067,1.0,0.4633481067315745
t_19,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.0030248932643984886,89116672.0,3.0248932643984885,8911667.200000001,5.0,1.0,2.142657836513763,26.567811444491014,0.0012449896097437819,0.0030248932643984886,1.0,0.5136903214916685
t_20,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.004435358827938574,94158848.0,4.435358827938574,9415884.8,5.0,1.0,2.1424497097965514,26.648430758610488,0.0014104655635400853,0.004435358827938574,1.0,0.5872518522763834
t_21,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.005715721785449501,102703104.0,5.7157217854495,10270310.4,5.0,1.0,2.1032497107842545,26.732945440201178,0.0012803629575109266,0.005715721785449501,1.0,0.6720609292275164
t_22,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.007143190463937244,103182336.0,7.143190463937244,10318233.600000001,5.0,1.0,2.033229498865964,26.685214861566536,0.0014274686784877437,0.007143190463937244,1.0,0.7254919328443566
t_23,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.008088009972484881,99876864.0,8.088009972484882,9987686.4,5.0,1.0,1.9488191892852882,26.700229284287857,0.0009448195085476367,0.008088009972484881,1.0,0.7443901289151336
t_24,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.00908272685567476,100233216.0,9.082726855674759,10023321.6,5.0,1.0,1.8828654643687486,26.849880427011158,0.0009947168831898785,0.00908272685567476,1.0,0.781724813465583
t_25,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.010632742171496685,100536320.0,10.632742171496686,10053632.0,5.0,1.0,1.8291583791078239,26.72877887626045,0.001550015315821926,0.010632742171496685,1.0,0.8387552046842288
t_26,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.01163071323978903,100274176.0,11.63071323978903,10027417.6,5.0,1.0,1.7749883017325914,26.796504030965707,0.0009979710682923443,0.01163071323978903,1.0,0.8733953348007761
t_27,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.013317911365327716,100323328.0,13.317911365327715,10032332.8,5.0,1.0,1.7270467879577893,26.826458913734868,0.0016871981255386862,0.013317911365327716,1.0,0.9341968673575454
t_28,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.01392580679970899,100446208.0,13.92580679970899,10044620.8,5.0,2.0,1.735302143022082,26.928330169374533,0.0006078954343812747,0.01392580679970899,1.0,0.9565816421522995
t_29,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.01307979448283457,100388864.0,13.07979448283457,10038886.4,5.0,2.0,1.7510232049928618,27.032099800300784,-0.000846012316874421,0.01307979448283457,1.0,0.9259452809868091
t_30,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.012223316803005596,109998080.0,12.223316803005595,10999808.0,5.0,2.0,1.7578575935027914,27.09045634969553,-0.000856477679828974,0.012223316803005596,1.0,0.9388728415814669
t_31,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.011849447372895769,100872192.0,11.849447372895769,10087219.200000001,5.0,,,,-0.00037386943010982686,0.011849447372895769,1.0,0.883967190136498
t_32,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.011163509375204992,100732928.0,11.163509375204992,10073292.8,5.0,,,,-0.0006859379976907765,0.011163509375204992,1.0,0.8587058572259345
t_33,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.01029952841688783,101113856.0,10.29952841688783,10111385.600000001,5.0,,,,-0.000863980958317162,0.01029952841688783,1.0,0.8294165200786472
t_34,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.009332438454542076,101158912.0,9.332438454542077,10115891.200000001,5.0,,,,-0.0009670899623457543,0.009332438454542076,1.0,0.7948983816991159
t_35,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.008904176263378945,100642816.0,8.904176263378945,10064281.6,5.0,,,,-0.0004282621911631309,0.008904176263378945,1.0,0.7771758832523937
t_36,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.008407307186175899,100720640.0,8.407307186175899,10072064.0,5.0,,,,-0.0004968690772030465,0.008407307186175899,1.0,0.7596897680662765
t_37,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.00799707783998555,100741120.0,7.9970778399855496,10074112.0,5.0,,,,-0.00041022934619034876,0.00799707783998555,1.0,0.7450537554183954
t_38,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.007669445772291427,80687104.0,7.669445772291428,8068710.4,5.0,,,,-0.00032763206769412245,0.007669445772291427,1.0,0.6421340601090397
t_39,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.008032013675071429,80769024.0,8.032013675071429,8076902.4,5.0,,,,0.0003625679027800012,0.008032013675071429,1.0,0.6555242721551118
t_40,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.007348259565699444,80748544.0,7.348259565699444,8074854.4,5.0,,,,-0.0006837541093719845,0.007348259565699444,1.0,0.6308812874961656
t_41,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.007435196848673719,80773120.0,7.435196848673719,8077312.0,5.0,,,,8.69372829742747e-05,0.007435196848673719,1.0,0.6341144436433053
t_42,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.007294549604840969,,7.294549604840969,,,,,,-0.00014064724383274982,0.007294549604840969,,
t_43,adservice_browsing_replicas_2_users_5,adservice,browsing,2,5,0.007204358849445813,,7.204358849445813,,,,,,-9.019075539515569e-05,0.007204358849445813,,
