timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value
t_0,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.012546405611689715,17244160.0,12.546405611689714,1724416.0,6.0,1.0,2.202966507649606,27.750259547412426,0.0,0.012546405611689715,1.0,0.9391320838273989
t_1,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.013145511667248469,16596992.0,13.145511667248469,1659699.2000000002,6.0,2.0,2.2152590271527544,27.57945503795642,0.0005991060555587541,0.013145511667248469,1.0,0.9443659440060705
t_2,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.013072068294353416,16838656.0,13.072068294353416,1683865.6,6.0,2.0,2.185574774374345,27.57975088872338,-7.34433728950528e-05,0.013072068294353416,1.0,0.9480966922643208
t_3,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.013216279664281886,16769024.0,13.216279664281886,1676902.4000000001,6.0,2.0,2.177294798715536,27.523465280309978,0.0001442113699284698,0.013216279664281886,1.0,0.9516769638128861
t_4,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.01316169715599105,16420864.0,13.16169715599105,1642086.4000000001,6.0,2.0,2.175697865353058,27.696636595901623,-5.4582508290835705e-05,0.01316169715599105,1.0,0.9402342331421853
t_5,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.012921629620473935,16232448.0,12.921629620473935,1623244.8,6.0,2.0,2.1584670106287547,27.59745262627959,-0.00024006753551711509,0.012921629620473935,1.0,0.9260769450528744
t_6,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.012866671685097999,16191488.0,12.866671685097998,1619148.8,6.0,2.0,2.1533204933516004,27.55529389198834,-5.4957935375936004e-05,0.012866671685097999,1.0,0.9228945036739729
t_7,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.01294781463580739,15798272.0,12.94781463580739,1579827.2000000002,6.0,2.0,2.1825418871986955,27.723780903769864,8.114295070939075e-05,0.01294781463580739,1.0,0.915372963872917
t_8,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.012952804385018574,15831040.0,12.952804385018574,1583104.0,6.0,2.0,2.191338476714634,27.694072555921352,4.9897492111847935e-06,0.012952804385018574,1.0,0.9164443492429227
t_9,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.012930321389576794,15798272.0,12.930321389576795,1579827.2000000002,6.0,2.0,2.192727411901373,27.677973343352818,-2.2482995441780104e-05,0.012930321389576794,1.0,0.9147111571211322
t_10,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.012263516859327528,15691776.0,12.263516859327527,1569177.6,6.0,2.0,2.1926071888477026,27.789558390956444,-0.0006668045302492664,0.012263516859327528,1.0,0.886616031239061
t_11,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.012606040161455837,15937536.0,12.606040161455837,1593753.6,6.0,2.0,2.1941699507145955,27.748287208966048,0.0003425233021283093,0.012606040161455837,1.0,0.9061940110625446
t_12,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.0126499387528234,15659008.0,12.6499387528234,1565900.8,6.0,2.0,2.1948343765818095,27.75233050278112,4.3898591367563106e-05,0.0126499387528234,1.0,0.9003525817121836
t_13,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.01264870019708686,15581184.0,12.64870019708686,1558118.4000000001,6.0,2.0,2.208059251138323,27.743504288233595,-1.2385557365407474e-06,0.01264870019708686,1.0,0.8982095197454112
t_14,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.012725108727669679,15986688.0,12.725108727669678,1598668.8,6.0,2.0,2.2098040668172843,27.548883792037614,7.640853058281903e-05,0.012725108727669679,1.0,0.9120225472446322
t_15,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.01283801655874023,15888384.0,12.83801655874023,1588838.4000000001,6.0,2.0,2.2111457623435626,27.591757499015685,0.00011290783107055155,0.01283801655874023,1.0,0.9136462532997789
t_16,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.012956306842732022,16166912.0,12.956306842732022,1616691.2000000002,6.0,2.0,2.182595533694837,27.595406325141468,0.00011829028399179195,0.012956306842732022,1.0,0.9256236331399619
t_17,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.012991838444130828,15851520.0,12.991838444130828,1585152.0,6.0,2.0,2.1877889756819258,27.718628169578693,3.553160139880586e-05,0.012991838444130828,1.0,0.9184727236442276
t_18,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.013169116351203694,15937536.0,13.169116351203694,1593753.6,6.0,2.0,2.1710680642492974,27.766383414211532,0.00017727790707286646,0.013169116351203694,1.0,0.927496382230946
t_19,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.012798158748122835,15785984.0,12.798158748122836,1578598.4000000001,6.0,4.0,2.1702629896023495,27.793601684771502,-0.00037095760308085944,0.012798158748122835,1.0,0.9093801832923454
t_20,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.012750415505820508,15970304.0,12.750415505820508,1597030.4000000001,6.0,4.0,2.1797103596429537,27.897543920895416,-4.7743242302326905e-05,0.012750415505820508,1.0,0.9125386502790993
t_21,productcatalogservice_checkout_replicas_4_users_30,productcatalogservice,checkout,4,30,0.012817998546853733,16072704.0,12.817998546853733,1607270.4000000001,6.0,4.0,2.216285788362512,27.801269150481772,6.758304103322496e-05,0.012817998546853733,1.0,0.9178536247861386
