timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value
t_0,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.00076458753257876,10301440.0,0.76458753257876,1030144.0,6.0,3.0,3.372557298842807,28.172561863011722,0.0,0.00076458753257876,1.0,0.6064995073947367
t_1,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0007603274157735334,10309632.0,0.7603274157735335,1030963.2000000001,6.0,3.0,3.28309671875526,28.18809402827692,-4.260116805226586e-06,0.0007603274157735334,1.0,0.6055974874298047
t_2,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0007967885570856369,10305536.0,0.7967885570856369,1030553.6000000001,6.0,3.0,3.3059925107503148,28.262081374246534,3.6461141312103514e-05,0.0007967885570856369,1.0,0.6158110379957339
t_3,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008413606549528354,10350592.0,0.8413606549528354,1035059.2000000001,6.0,3.0,3.2814430991420522,28.209395283497756,4.4572097867198496e-05,0.0008413606549528354,1.0,0.6301874921587313
t_4,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008684730363841236,10350592.0,0.8684730363841237,1035059.2000000001,6.0,3.0,3.286905343941285,28.120640053410924,2.7112381431288173e-05,0.0008684730363841236,1.0,0.6378972904408041
t_5,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008854878784901068,10366976.0,0.8854878784901068,1036697.6000000001,6.0,3.0,3.2301126963665894,28.251307475483216,1.7014842105983236e-05,0.0008854878784901068,1.0,0.6433545190715834
t_6,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.000867740410588871,10362880.0,0.8677404105888711,1036288.0,6.0,3.0,3.2859298163740505,28.39252690824361,-1.77474679012358e-05,0.000867740410588871,1.0,0.6381530665974532
t_7,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008917649445307151,10383360.0,0.8917649445307151,1038336.0,6.0,3.0,3.1900918686206836,28.313288211160526,2.4024533941844066e-05,0.0008917649445307151,1.0,0.6457583055813922
t_8,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008400032167501947,10428416.0,0.8400032167501947,1042841.6000000001,6.0,3.0,3.336549537570349,28.282396460244186,-5.1761727780520413e-05,0.0008400032167501947,1.0,0.6327408413840063
t_9,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008768271747485025,10424320.0,0.8768271747485025,1042432.0,6.0,3.0,3.4108867373371368,28.231608745250057,3.682395799830781e-05,0.0008768271747485025,1.0,0.6430575641287091
t_10,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008637727858276646,10424320.0,0.8637727858276646,1042432.0,6.0,3.0,3.4452531313467034,28.12692688220875,-1.3054388920837891e-05,0.0008637727858276646,1.0,0.63934535959476
t_11,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008441408696969079,10293248.0,0.8441408696969078,1029324.8,6.0,3.0,3.4603698435982437,28.429631525266032,-1.963191613075675e-05,0.0008441408696969079,1.0,0.6288122448981283
t_12,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008094983221062928,10293248.0,0.8094983221062928,1029324.8,6.0,3.0,3.480180453801381,28.30813547696937,-3.464254759061509e-05,0.0008094983221062928,1.0,0.6189611348221787
t_13,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0007882091429487256,10293248.0,0.7882091429487256,1029324.8,6.0,3.0,3.5184540432960745,28.185875147524754,-2.128917915756722e-05,0.0007882091429487256,1.0,0.6129072484340824
t_14,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0007823103012106824,10293248.0,0.7823103012106825,1029324.8,6.0,3.0,3.5034841312761955,28.048008690123197,-5.8988417380431485e-06,0.0007823103012106824,1.0,0.6112298273630694
t_15,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.000774472090358488,10293248.0,0.774472090358488,1029324.8,6.0,3.0,3.4779143687164407,28.515304976530416,-7.838210852194457e-06,0.000774472090358488,1.0,0.6090009185998932
t_16,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0006557294117647087,10289152.0,0.6557294117647087,1028915.2000000001,6.0,1.0,3.5935063540097474,28.463457129621332,-0.00011874267859377928,0.0006557294117647087,1.0,0.5750800154250446
t_17,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.000618906155430807,10485760.0,0.6189061554308071,1048576.0,6.0,1.0,3.484193007538522,28.514959817302284,-3.682325633390165e-05,0.000618906155430807,1.0,0.5720345318127371
t_18,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0005419425305365375,10485760.0,0.5419425305365374,1048576.0,6.0,1.0,3.532286620145996,28.807531571591326,-7.696362489426956e-05,0.0005419425305365375,1.0,0.5501488105419686
t_19,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0004719159384741339,10489856.0,0.4719159384741339,1048985.6,6.0,1.0,3.5884619563338163,28.69244562324539,-7.002659206240355e-05,0.0004719159384741339,1.0,0.5303904379843782
t_20,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.00038903804872466165,10489856.0,0.38903804872466163,1048985.6,6.0,1.0,3.5517891051139827,28.88990135595803,-8.287788974947226e-05,0.00038903804872466165,1.0,0.5068229098558859
t_21,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.00030213955609413644,10338304.0,0.30213955609413645,1033830.4,6.0,1.0,3.5772533884473745,28.87291459108863,-8.68984926305252e-05,0.00030213955609413644,1.0,0.47638805517368515
t_22,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.00023939993652340966,10338304.0,0.23939993652340966,1033830.4,6.0,1.0,3.53131200144216,28.672574313398172,-6.273961957072678e-05,0.00023939993652340966,1.0,0.45854713579852174
t_23,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0001424072335953847,10338304.0,0.1424072335953847,1033830.4,6.0,1.0,3.507261085471086,28.750013251648937,-9.699270292802496e-05,0.0001424072335953847,1.0,0.4309658561420945
t_24,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,8.127003885777107e-05,10412032.0,0.08127003885777107,1041203.2000000001,6.0,1.0,3.549677083217688,28.99867582127557,-6.113719473761363e-05,8.127003885777107e-05,1.0,0.4163652629387419
t_25,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0007615986719731011,10215424.0,0.7615986719731012,1021542.4,6.0,1.0,3.4695317534983445,28.99749241820774,0.00068032863311533,0.0007615986719731011,1.0,0.6024008192227417
t_26,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0007783054287859756,10215424.0,0.7783054287859755,1021542.4,6.0,1.0,3.4252393333975135,28.61907463304027,1.6706756812874426e-05,0.0007783054287859756,1.0,0.6071516274577669
t_27,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008003022684458947,10215424.0,0.8003022684458947,1021542.4,6.0,1.0,3.2530578632799347,28.616214742293025,2.1996839659919106e-05,0.0008003022684458947,1.0,0.6134067473575394
t_28,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0007758302935687974,10227712.0,0.7758302935687974,1022771.2000000001,6.0,1.0,3.361038473599976,28.92629100029363,-2.447197487709721e-05,0.0007758302935687974,1.0,0.6069118958265182
t_29,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008080687405229028,10227712.0,0.8080687405229028,1022771.2000000001,6.0,1.0,3.4204551347105934,29.012679424244823,3.223844695410532e-05,0.0008080687405229028,1.0,0.6160793650720129
t_30,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0007892236559582377,10231808.0,0.7892236559582377,1023180.8,6.0,1.0,3.375594627395486,28.7193680430384,-1.884508456466503e-05,0.0007892236559582377,1.0,0.6108751953453324
t_31,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.000825575483196936,10403840.0,0.825575483196936,1040384.0,6.0,,,,3.635182723869823e-05,0.000825575483196936,1.0,0.627709888594253
t_32,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.000803117293222671,9838592.0,0.803117293222671,983859.2000000001,6.0,,,,-2.245818997426499e-05,0.000803117293222671,1.0,0.5999745671506613
t_33,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008192150820889877,9879552.0,0.8192150820889877,987955.2000000001,6.0,,,,1.6097788866316744e-05,0.0008192150820889877,1.0,0.6060992362344155
t_34,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008192196206399827,9945088.0,0.8192196206399827,994508.8,6.0,,,,4.538550994986727e-09,0.0008192196206399827,1.0,0.6085757743618675
t_35,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.000815305016155171,9945088.0,0.8153050161551709,994508.8,6.0,,,,-3.914604484811751e-06,0.000815305016155171,1.0,0.6074625998881134
t_36,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0007860242200905813,9953280.0,0.7860242200905813,995328.0,6.0,,,,-2.92807960645897e-05,0.0007860242200905813,1.0,0.5994455874442279
t_37,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008035014700028664,9965568.0,0.8035014700028663,996556.8,6.0,,,,1.7477249912285103e-05,0.0008035014700028664,1.0,0.6048796054606906
t_38,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0007712899191308501,9977856.0,0.7712899191308501,997785.6000000001,6.0,,,,-3.221155087201628e-05,0.0007712899191308501,1.0,0.5961838934165189
t_39,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0007693677921073222,9785344.0,0.7693677921073222,978534.4,6.0,,,,-1.9221270235278854e-06,0.0007693677921073222,1.0,0.5883662691585516
t_40,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0007247374274942958,9867264.0,0.7247374274942957,986726.4,6.0,,,,-4.463036461302644e-05,0.0007247374274942958,1.0,0.5787690380818087
t_41,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0006886667584904643,9916416.0,0.6886667584904643,991641.6000000001,6.0,,,,-3.6070669003831417e-05,0.0006886667584904643,1.0,0.5703682566445443
t_42,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0006253147220206245,9920512.0,0.6253147220206244,992051.2000000001,6.0,,,,-6.335203646983987e-05,0.0006253147220206245,1.0,0.5525078906258323
t_43,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0005487428381412111,9924608.0,0.5487428381412112,992460.8,6.0,,,,-7.657188387941334e-05,0.0005487428381412111,1.0,0.5308882695558478
t_44,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.00045968277414644963,9920512.0,0.45968277414644965,992051.2000000001,6.0,,,,-8.90600639947615e-05,0.00045968277414644963,1.0,0.5054080476845916
t_45,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0003740976866751213,9928704.0,0.37409768667512133,992870.4,6.0,,,,-8.55850874713283e-05,0.0003740976866751213,1.0,0.48138009462078524
t_46,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0002967781627436755,10055680.0,0.2967781627436755,1005568.0,6.0,,,,-7.731952393144582e-05,0.0002967781627436755,1.0,0.46418896038412866
t_47,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.00019837280010632537,10264576.0,0.19837280010632538,1026457.6000000001,6.0,,,,-9.840536263735014e-05,0.00019837280010632537,1.0,0.44409582196737735
t_48,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.00013357192015912343,13238272.0,0.13357192015912342,1323827.2000000002,6.0,,,,-6.480087994720194e-05,0.00013357192015912343,1.0,0.5379831097901105
t_49,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,5.346366285734889e-05,11776000.0,0.05346366285734889,1177600.0,6.0,,,,-8.010825730177454e-05,5.346366285734889e-05,1.0,0.45997420635991454
t_50,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0009937777657932152,12619776.0,0.9937777657932152,1261977.6,6.0,,,,0.0009403141029358664,0.0009937777657932152,1.0,0.7592349503661634
t_51,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0010122982700058083,11796480.0,1.0122982700058083,1179648.0,6.0,,,,1.852050421259307e-05,0.0010122982700058083,1.0,0.7334062269099861
t_52,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0010009809091867925,12009472.0,1.0009809091867925,1200947.2,6.0,,,,-1.1317360819015779e-05,0.0010009809091867925,1.0,0.7382325259266322
t_53,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.001003590878554643,11997184.0,1.003590878554643,1199718.4000000001,6.0,,,,2.6099693678505176e-06,0.001003590878554643,1.0,0.7385105996011962
t_54,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0010075773141096011,11689984.0,1.0075773141096012,1168998.4000000001,6.0,,,,3.9864355549580795e-06,0.0010075773141096011,1.0,0.7280414775076753
t_55,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0010013220743773467,12111872.0,1.0013220743773468,1211187.2,6.0,,,,-6.25523973225438e-06,0.0010013220743773467,1.0,0.742197115446502
t_56,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0009687408134092939,11849728.0,0.9687408134092939,1184972.8,6.0,,,,-3.258126096805289e-05,0.0009687408134092939,1.0,0.7230311719727445
t_57,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0010047810512464387,11821056.0,1.0047810512464386,1182105.6,6.0,,,,3.604023783714482e-05,0.0010047810512464387,1.0,0.7321968147185645
t_58,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0009728423970823811,11862016.0,0.9728423970823811,1186201.6,6.0,,,,-3.193865416405758e-05,0.0009728423970823811,1.0,0.7246616255972744
t_59,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0009398491953760839,11898880.0,0.9398491953760839,1189888.0,6.0,,,,-3.2993201706297214e-05,0.0009398491953760839,1.0,0.7166718576408496
t_60,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.000887648687160473,11862016.0,0.8876486871604731,1186201.6,6.0,,,,-5.220050821561084e-05,0.000887648687160473,1.0,0.7004355604667012
t_61,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008945131228932024,12034048.0,0.8945131228932024,1203404.8,6.0,,,,6.864435732729392e-06,0.0008945131228932024,1.0,0.7088850869256189
t_62,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008719262663176634,11886592.0,0.8719262663176635,1188659.2,6.0,,,,-2.2586856575539018e-05,0.0008719262663176634,1.0,0.6968928802409945
t_63,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008934730789526321,,0.8934730789526321,,,,,,2.1546812634968648e-05,0.0008934730789526321,,
t_64,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008810490622906793,,0.8810490622906793,,,,,,-1.242401666195277e-05,0.0008810490622906793,,
t_65,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0008612064360946387,,0.8612064360946386,,,,,,-1.984262619604061e-05,0.0008612064360946387,,
t_66,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0010410310841546676,,1.0410310841546675,,,,,,0.0001798246480600289,0.0010410310841546676,,
t_67,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0011055134508073275,,1.1055134508073274,,,,,,6.448236665265988e-05,0.0011055134508073275,,
t_68,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0012581917864371277,,1.2581917864371277,,,,,,0.00015267833562980027,0.0012581917864371277,,
t_69,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0013698334149038378,,1.3698334149038378,,,,,,0.0001116416284667101,0.0013698334149038378,,
t_70,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.00145309029255747,,1.45309029255747,,,,,,8.325687765363215e-05,0.00145309029255747,,
t_71,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0015317341853127394,,1.5317341853127395,,,,,,7.864389275526944e-05,0.0015317341853127394,,
t_72,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0015608596392428793,,1.5608596392428793,,,,,,2.9125453930139858e-05,0.0015608596392428793,,
t_73,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0016652996735884386,,1.6652996735884387,,,,,,0.0001044400343455593,0.0016652996735884386,,
t_74,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.001758306796063084,,1.758306796063084,,,,,,9.300712247464543e-05,0.001758306796063084,,
t_75,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0017420334976917225,,1.7420334976917224,,,,,,-1.6273298371361497e-05,0.0017420334976917225,,
t_76,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0016889054429119756,,1.6889054429119756,,,,,,-5.312805477974687e-05,0.0016889054429119756,,
t_77,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.001728227236380072,,1.728227236380072,,,,,,3.932179346809628e-05,0.001728227236380072,,
t_78,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.001667523129681619,,1.6675231296816189,,,,,,-6.070410669845299e-05,0.001667523129681619,,
t_79,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0016948792111974947,,1.6948792111974946,,,,,,2.735608151587573e-05,0.0016948792111974947,,
t_80,shippingservice_browsing_replicas_1_users_50,shippingservice,browsing,1,50,0.0017080574922084379,,1.708057492208438,,,,,,1.3178281010943222e-05,0.0017080574922084379,,
