timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value
t_0,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0016981902407826736,77770752.0,1.6981902407826737,7777075.2,0.0,4.0,2.2595333516061373,28.00488153645128,0.0,0.0016981902407826736,1.0,0.5363359688176714
t_1,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.001671116725105444,77434880.0,1.671116725105444,7743488.0,0.0,4.0,2.2567553886308502,28.059589260619816,-2.7073515677229505e-05,0.001671116725105444,1.0,0.5322497850400821
t_2,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.001639672752435064,77479936.0,1.6396727524350638,7747993.600000001,0.0,4.0,2.261385326923019,28.04085204999876,-3.144397267038014e-05,0.001639672752435064,1.0,0.5296529562255072
t_3,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0016817361385300918,77565952.0,1.6817361385300917,7756595.2,0.0,4.0,2.257372713736487,27.97142575380292,4.2063386095027864e-05,0.0016817361385300918,1.0,0.5338492475717311
t_4,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.001654766653370562,77770752.0,1.654766653370562,7777075.2,0.0,4.0,2.255776023744886,27.800399398436923,-2.696948515952969e-05,0.001654766653370562,1.0,0.5324425103506808
t_5,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.001630293506253946,77926400.0,1.630293506253946,7792640.0,0.0,4.0,2.252742775444318,27.766894307339555,-2.4473147116616098e-05,0.001630293506253946,1.0,0.5310168624398919
t_6,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0015383466368659902,77774848.0,1.5383466368659902,7777484.800000001,0.0,4.0,2.24502621162398,27.8233524814477,-9.194686938795581e-05,0.0015383466368659902,1.0,0.5220242527613153
t_7,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0013421696972456263,83140608.0,1.3421696972456263,8314060.800000001,0.0,1.0,2.2735774977591348,26.2937057764848,-0.00019617693962036388,0.0013421696972456263,1.0,0.5309334859769632
t_8,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0012087710858291404,82857984.0,1.2087710858291405,8285798.4,0.0,1.0,2.289989863559299,26.3710953871946,-0.00013339861141648587,0.0012087710858291404,1.0,0.5175769164505546
t_9,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.001044009810208994,82817024.0,1.0440098102089939,8281702.4,0.0,1.0,2.2901333570390534,26.421143462932378,-0.00016476127562014653,0.001044009810208994,1.0,0.5026017607556523
t_10,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0008794704779161942,82993152.0,0.8794704779161941,8299315.2,0.0,1.0,2.283188320980429,26.436404427898722,-0.00016453933229279973,0.0008794704779161942,1.0,0.4887185982200732
t_11,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0007349348582577184,83009536.0,0.7349348582577184,8300953.600000001,0.0,1.0,2.2903409413606397,26.500505411602276,-0.0001445356196584758,0.0007349348582577184,1.0,0.47584011567230905
t_12,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0005229246224114152,83046400.0,0.5229246224114151,8304640.0,0.0,1.0,2.2909582756125673,26.505658144523053,-0.0002120102358463032,0.0005229246224114152,1.0,0.4570128451101918
t_13,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.00038243637980338226,83062784.0,0.38243637980338224,8306278.4,0.0,1.0,2.3032038294336417,26.452232440028595,-0.00014048824260803292,0.00038243637980338226,1.0,0.4444972596740043
t_14,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0002349824492834793,79695872.0,0.2349824492834793,7969587.2,0.0,1.0,2.382275230263957,26.46692635783141,-0.00014745393051990296,0.0002349824492834793,1.0,0.41464864312021454
t_15,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0016038713297815913,79523840.0,1.6038713297815914,7952384.0,0.0,1.0,2.3846431168613123,26.519390547570325,0.001368888880498112,0.0016038713297815913,1.0,0.5365367772634938
t_16,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0015932530943235166,79499264.0,1.5932530943235166,7949926.4,0.0,1.0,2.3558360680835335,26.563176450284757,-1.0618235458074695e-05,0.0015932530943235166,1.0,0.5354633528698425
t_17,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0015495654453429061,79597568.0,1.5495654453429062,7959756.800000001,0.0,1.0,2.3446759807988684,26.513966618180035,-4.368764898061051e-05,0.0015495654453429061,1.0,0.5320316942080382
t_18,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0015895042333083315,79712256.0,1.5895042333083316,7971225.600000001,0.0,1.0,2.349315406743443,26.503537881215948,3.9938787965425326e-05,0.0015895042333083315,1.0,0.5361790864284479
t_19,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0015893535588610524,79867904.0,1.5893535588610523,7986790.4,0.0,1.0,2.3485968050786568,26.503932348807965,-1.5067444727903494e-07,0.0015893535588610524,1.0,0.5369342472162549
t_20,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.00157773428620141,79884288.0,1.5777342862014099,7988428.800000001,0.0,1.0,2.331157952178657,26.615665294248174,-1.1619272659642516e-05,0.00157773428620141,1.0,0.5359733492686001
t_21,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.001462948663249789,98967552.0,1.462948663249789,9896755.200000001,0.0,1.0,2.333930890755667,26.613742264737056,-0.0001147856229516209,0.001462948663249789,1.0,0.6199244687172994
t_22,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.001373810891193825,98758656.0,1.373810891193825,9875865.6,0.0,1.0,2.3246762546406075,26.473730923793795,-8.913777205596407e-05,0.001373810891193825,1.0,0.6109005347167543
t_23,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0012532066907993689,98885632.0,1.2532066907993689,9888563.200000001,0.0,1.0,2.251371342007687,26.568698996573062,-0.00012060420039445609,0.0012532066907993689,1.0,0.6007139588147484
t_24,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0011070755712406521,98893824.0,1.1070755712406521,9889382.4,0.0,1.0,2.254356919217315,26.333670274401527,-0.00014613111955871674,0.0011070755712406521,1.0,0.5876519637380337
t_25,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.000952644686605102,98635776.0,0.9526446866051019,9863577.6,0.0,2.0,2.2828005975530203,27.093168314390667,-0.00015443088463555014,0.000952644686605102,1.0,0.5725309613867088
t_26,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0008222622368154492,98676736.0,0.8222622368154492,9867673.6,0.0,2.0,2.279714063483823,27.14171248243386,-0.00013038244978965275,0.0008222622368154492,1.0,0.5610428535614845
t_27,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0005497866666666661,99024896.0,0.5497866666666661,9902489.6,5.0,2.0,2.302761943916636,27.121841177485763,-0.0002724755701487831,0.0005497866666666661,0.16666666666666666,0.5383314636189346
t_28,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.00043179025070119715,99954688.0,0.43179025070119714,9995468.8,5.0,2.0,2.3042520093336947,27.088040235694393,-0.00011799641596546898,0.00043179025070119715,1.0,0.5323434297163361
t_29,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.00028739733720938466,99991552.0,0.28739733720938465,9999155.200000001,5.0,2.0,2.32236136266269,27.182145410616116,-0.0001443929134918125,0.00028739733720938466,1.0,0.5195788833998647
t_30,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.00016987766852827666,99987456.0,0.16987766852827665,9998745.6,5.0,2.0,2.336409944912347,27.303000419121815,-0.000117519668681108,0.00016987766852827666,1.0,0.5090215721259982
t_31,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.001607020785543912,100024320.0,1.607020785543912,10002432.0,5.0,,,,0.0014371431170156353,0.001607020785543912,1.0,0.6380611745637725
t_32,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.001591652656295445,100122624.0,1.591652656295445,10012262.4,5.0,,,,-1.536812924846716e-05,0.001591652656295445,1.0,0.6371687090099858
t_33,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0015976674007014112,100175872.0,1.5976674007014111,10017587.200000001,5.0,,,,6.014744405966272e-06,0.0015976674007014112,1.0,0.6379709710514732
t_34,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.001537398571257795,100184064.0,1.5373985712577949,10018406.4,5.0,,,,-6.026882944361626e-05,0.001537398571257795,1.0,0.6326075858862603
t_35,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0015849673897632209,100319232.0,1.5849673897632208,10031923.200000001,5.0,,,,4.756881850542598e-05,0.0015849673897632209,1.0,0.6375402450182176
t_36,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0015909505336980303,100347904.0,1.5909505336980303,10034790.4,5.0,,,,5.98314393480937e-06,0.0015909505336980303,1.0,0.6382183046461625
t_37,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0015642621038304493,100495360.0,1.5642621038304494,10049536.0,5.0,,,,-2.6688429867580956e-05,0.0015642621038304493,1.0,0.6365535730541609
t_38,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0013648083757402554,100515840.0,1.3648083757402554,10051584.0,5.0,,,,-0.00019945372809019386,0.0013648083757402554,1.0,0.6187712350885927
t_39,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.001214681507575658,100782080.0,1.2146815075756578,10078208.0,5.0,,,,-0.0001501268681645975,0.001214681507575658,1.0,0.6066253469745131
t_40,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0010795750190840951,100270080.0,1.0795750190840951,10027008.0,5.0,,,,-0.0001351064884915628,0.0010795750190840951,1.0,0.5919828675386243
t_41,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0009392824112579259,100257792.0,0.9392824112579259,10025779.200000001,5.0,,,,-0.00014029260782616926,0.0009392824112579259,1.0,0.5793432259491882
t_42,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.000785910684870922,100265984.0,0.7859106848709221,10026598.4,5.0,,,,-0.00015337172638700384,0.000785910684870922,1.0,0.5656320214533116
t_43,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0006046349104383852,100339712.0,0.6046349104383852,10033971.200000001,5.0,,,,-0.00018127577443253682,0.0006046349104383852,1.0,0.5497425267747953
t_44,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0004251664213361921,100773888.0,0.4251664213361921,10077388.8,5.0,,,,-0.0001794684891021931,0.0004251664213361921,1.0,0.5357951567395973
t_45,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0002749816757609628,100560896.0,0.2749816757609628,10056089.6,5.0,,,,-0.0001501847455752293,0.0002749816757609628,1.0,0.5212773828694469
t_46,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.00012790839840626345,100872192.0,0.12790839840626345,10087219.200000001,5.0,,,,-0.00014707327735469935,0.00012790839840626345,1.0,0.5096277966245409
t_47,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0055764801114822635,100622336.0,5.5764801114822635,10062233.6,5.0,,,,0.005448571713076,0.0055764801114822635,1.0,0.9969253175823287
t_48,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.005510716377673802,100618240.0,5.510716377673802,10061824.0,5.0,,,,-6.576373380846184e-05,0.005510716377673802,1.0,0.9910085621643037
t_49,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0055677973987673865,100630528.0,5.567797398767387,10063052.8,5.0,,,,5.708102109358484e-05,0.0055677973987673865,1.0,0.9961872619885888
t_50,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.004774067257465665,100622336.0,4.774067257465665,10062233.6,5.0,,,,-0.0007937301413017215,0.004774067257465665,1.0,0.9249791402468811
t_51,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.004583306630678015,101244928.0,4.583306630678015,10124492.8,5.0,,,,-0.00019076062678765032,0.004583306630678015,1.0,0.9109497872359257
t_52,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.004712503706499171,82079744.0,4.712503706499171,8207974.4,5.0,,,,0.00012919707582115594,0.004712503706499171,1.0,0.8278862682373342
t_53,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.004758101483194618,93581312.0,4.758101483194618,9358131.200000001,5.0,,,,4.559777669544719e-05,0.004758101483194618,1.0,0.8887753815350727
t_54,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0044708366948134565,93831168.0,4.470836694813457,9383116.8,5.0,,,,-0.0002872647883811613,0.0044708366948134565,1.0,0.8642524801861167
t_55,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.004104691855981971,93913088.0,4.1046918559819705,9391308.8,5.0,,,,-0.0003661448388314857,0.004104691855981971,1.0,0.8318276574263914
t_56,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.00396006291552029,94158848.0,3.96006291552029,9415884.8,5.0,,,,-0.0001446289404616807,0.00396006291552029,1.0,0.8200735852541476
t_57,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.004090455431914653,94339072.0,4.090455431914653,9433907.200000001,5.0,,,,0.00013039251639436304,0.004090455431914653,1.0,0.8326549170594698
t_58,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.004083146161611571,,4.0831461616115705,,,,,,-7.309270303082482e-06,0.004083146161611571,,
t_59,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.004076349497275104,,4.076349497275104,,,,,,-6.7966643364668e-06,0.004076349497275104,,
t_60,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0040672937796574085,,4.067293779657408,,,,,,-9.055717617695302e-06,0.0040672937796574085,,
t_61,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.003995062785792144,,3.9950627857921437,,,,,,-7.223099386526478e-05,0.003995062785792144,,
t_62,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.004049975542149031,,4.049975542149031,,,,,,5.4912756356887554e-05,0.004049975542149031,,
t_63,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.003984765489470429,,3.984765489470429,,,,,,-6.521005267860237e-05,0.003984765489470429,,
t_64,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.003870053505169439,,3.8700535051694387,,,,,,-0.00011471198430099009,0.003870053505169439,,
t_65,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0038492502248279733,,3.849250224827973,,,,,,-2.0803280341465547e-05,0.0038492502248279733,,
t_66,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.003827042935087808,,3.827042935087808,,,,,,-2.2207289740165236e-05,0.003827042935087808,,
t_67,adservice_checkout_replicas_2_users_10,adservice,checkout,2,10,0.0038003887980113007,,3.800388798011301,,,,,,-2.665413707650735e-05,0.0038003887980113007,,
