timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value
t_0,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.001300089083416314,45694976.0,1.300089083416314,4569497.600000001,0.0,4.0,5.08006617651597,28.78105292794875,0.0,0.001300089083416314,1.0,0.514828561318212
t_1,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.0013491124666360189,45694976.0,1.3491124666360188,4569497.600000001,0.0,4.0,4.647370604401729,28.889630159421657,4.902338321970492e-05,0.0013491124666360189,1.0,0.5168500008596302
t_2,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.001356588414804861,45473792.0,1.356588414804861,4547379.2,0.0,4.0,4.922297864564712,28.821091398410147,7.475948168842112e-06,0.001356588414804861,1.0,0.5149257535440404
t_3,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.001367507410943074,45457408.0,1.367507410943074,4545740.8,0.0,4.0,4.994944126111392,28.85802343581851,1.0918996138213101e-05,0.001367507410943074,1.0,0.5152106182565804
t_4,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.0013663984555599487,45379584.0,1.3663984555599487,4537958.4,0.0,4.0,5.27307578339142,29.046431065908394,-1.1089553831253578e-06,0.0013663984555599487,1.0,0.5143793779008742
t_5,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.0013829016613726335,45375488.0,1.3829016613726335,4537548.8,0.0,4.0,5.125576738116251,28.80521407391683,1.650320581268478e-05,0.0013829016613726335,1.0,0.5150185314249192
t_6,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.0013786313228802154,45322240.0,1.3786313228802154,4532224.0,0.0,1.0,5.020458532887389,28.905088361995112,-4.270338492418134e-06,0.0013786313228802154,1.0,0.5143049908823426
t_7,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.001189189411764705,0.0,1.189189411764705,0.0,0.0,1.0,5.064598095393507,28.61081546579608,-0.00018944191111551034,0.001189189411764705,1.0,0.04903526320090531
t_8,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.0011003721785504152,47202304.0,1.1003721785504152,4720230.4,0.0,1.0,5.241086652418602,28.899294617808877,-8.881723321428983e-05,0.0011003721785504152,1.0,0.5218075521201087
t_9,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.0009650542797228182,45686784.0,0.9650542797228182,4568678.4,0.0,1.0,4.973318912458666,28.788399888661502,-0.00013531789882759702,0.0009650542797228182,1.0,0.500930986640984
t_10,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.0008290738183202932,45629440.0,0.8290738183202931,4562944.0,0.0,1.0,4.789772993848942,28.750062560110095,-0.00013598046140252497,0.0008290738183202932,1.0,0.4947451429344725
t_11,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.0006934590162043894,45555712.0,0.6934590162043894,4555571.2,0.0,1.0,4.349750538000819,28.820425734184496,-0.0001356148021159038,0.0006934590162043894,1.0,0.48840900563430845
t_12,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.0005627218736228398,45445120.0,0.5627218736228399,4544512.0,0.0,1.0,4.576244924063303,28.799938068572786,-0.00013073714258154956,0.0005627218736228398,1.0,0.48190190934687743
t_13,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.0004160529774293809,45436928.0,0.4160529774293809,4543692.8,0.0,1.0,4.400707446709873,28.90484181968931,-0.00014666889619345893,0.0004160529774293809,1.0,0.4757714504553804
t_14,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.0002768807474799481,44576768.0,0.27688074747994806,4457676.8,0.0,1.0,4.3523673011323325,28.94645816090781,-0.00013917222994943283,0.0002768807474799481,1.0,0.4613508050900624
t_15,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.00012470608330835857,44576768.0,0.12470608330835857,4457676.8,0.0,1.0,4.314620225268499,28.99524888322499,-0.0001521746641715895,0.00012470608330835857,1.0,0.45507600594003456
t_16,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.00013613358344757083,44580864.0,0.13613358344757084,4458086.4,0.0,1.0,4.250219762853362,28.939875481343037,1.1427500139212269e-05,0.00013613358344757083,1.0,0.45558855247671065
t_17,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.0002800873531977037,44580864.0,0.2800873531977037,4458086.4,0.0,1.0,4.098005953373104,29.154761755075512,0.00014395376975013288,0.0002800873531977037,1.0,0.46152436969693406
t_18,recommendationservice_checkout_replicas_2_users_10,recommendationservice,checkout,2,10,0.0004337584877071395,44580864.0,0.4337584877071395,4458086.4,0.0,1.0,4.107157848990752,28.817467226514935,0.0001536711345094358,0.0004337584877071395,1.0,0.4678608745905236
